PaymentID;CustomerId;ProductId;TransactionDate;CreditCard;CreditCardNumber;Products;ProductName;CompanyName;Price
3424049;921;10102;2013-01-29T06:06:25;visa;4367 9528 7470 2088;10102;Irwin 5-3/8 24t Marathon Cordless Circular Saw Blade;Zimmer Holdings;871.69
3424051;810;10023;2013-01-28T02:18:41;amex;3496 1960 2599 661;10023;"Bostitch .5"" Vsr 2-speed Hammerdrill/drill And Bonus 5-piece Masonry Set Bundle";Mgm Resorts International;945.28
3424052;970;10109;2013-01-27T06:49:39;maestro;5893 4239 2809 8915;10109;Titan Professional Workbench;Spartan Stores;823.57
3424053;299;10133;2013-01-13T10:01:11;visaelectron;4508 0001 8368 3332;10133;Stalwart 41-piece Professional Screwdriver Bit And Socket Set;Molina Healthcare;101.74
3424054;94;10311;2013-01-22T05:18:02;mastercard;5393 8180 7969 1118;10311;Hitachi 18v Cordless Compact Pro Driver Drill With Flashlight;O'reilly Automotive;897.63
3424055;963;10169;2013-01-05T04:19:49;amex;3779 8478 4222 069;10169;Makita Btl061 Lxt 18 Volt Angle Drill Kit;Morgan Stanley;493.48
3424056;705;10217;2013-01-13T10:33:36;instapayment;6395 7298 5920 8633;10217;Numax 16-gauge Straight Finish Nailer;Perrigo Company;986.24
3424057;869;10165;2013-01-30T11:51:02;amex;3751 8690 2670 532;10165;"Hitachi 18v 1/2"" Cordless Drill/driver Kit";Piedmont Natural Gas Company;214.08
3424058;87;10078;2013-01-16T06:20:35;visaelectron;4175 0063 5605 7453;10078;Lincoln Industrial Grease Gun Pistol 16 0z W/18whip Hose &rigid Pipe;Nstar Gas & Electric Company;834.99
3424059;717;10281;2013-01-16T03:12:06;amex;3409 6444 0194 047;10281;Campbell Hausfeld General Purpose Spray Gun;Cabot Corporation;165.91
3424060;42;10309;2013-01-28T03:22:20;visa;4415 6440 6672 3657;10309;Fpc Corporation Hot Melt Glue Sticks Fprdt20;Paccar;703.04
3424061;443;10176;2013-01-17T07:43:46;maestro;6761 6003 3548 8626;10176;Multi-temp Hybrid Cordless Glue Gun;Cabot Corporation;667.74
3424062;298;10292;2013-01-03T06:24:13;visa;4575 6744 8307 5445;10292;Century Drill And Tool Jig Saw Blade (set Of 5) (set Of 5);Acuity Brands;358.68
3424063;377;10184;2013-01-20T04:02:16;maestro;5038 3355 9754 5735;10184;Homak 2 Door Mobile Cabinet With Shelves;Agilent Technologies;875.52
3424064;421;10003;2013-01-01T03:10:23;visaelectron;4175 0079 2934 1507;10003;Eclipse 900-206 Helping Hands With Solder Iron Holder - 2.5x;Nustar Energy;447.56
3424065;157;10005;2013-01-17T02:46:14;maestro;6304 5081 1497 7277;10005;Vim Products 12mm Triple Square Bit;Martin Marietta Materials;319.65
3424066;80;10298;2013-01-03T08:43:25;instapayment;6374 3307 9756 5823;10298;"Hitachi 4"" 5 Amp Angle Grinder";Sally Beauty;660.82
3424069;839;10100;2013-01-17T05:49:41;visa;4551 4537 1975 0909;10100;Hitachi 18v Lithium-ion Combo Kit With 2 Canvas Bags;Catalent Pharma Solutions;563.54
3424070;915;10217;2013-01-21T11:48:16;visa;4704 3040 1029 1935;10217;Numax 16-gauge Straight Finish Nailer;Perrigo Company;986.24
3424072;84;10236;2013-01-28T12:29:52;maestro;5020 8847 2114 8098;10236;"Hitachi 1 3/8"" 23 Gauge Pin Nailer";W. R. Berkley Corporation;399.15
3424073;310;10007;2013-01-11T10:08:40;visa;4797 5079 5671 6453;10007;Makita Mklxt311fh 18 Volt Drill And Impact Kit;Cummins;976.95
3424074;70;10326;2013-01-23T11:12:15;visaelectron;4026 6617 6684 1796;10326;Skil 4-1/2 Angle Grinders - 4 1/2 Angle Grinder With Metal Front 6 Amp;Foot Locker;185.52
3424075;798;10006;2013-01-23T11:47:02;mastercard;5226 7892 2096 3578;10006;Surebonder Ultra-mini Dual Temperature Glue Gun;General Electric Capital Corporation;168.24
3424077;251;10091;2013-01-01T11:13:39;maestro;6762 7734 8038 6900;10091;Ad Tech 2-temp Full Size Cordless Glue Gun;Microsoft Corporation;388.49
3424078;614;10106;2013-01-13T12:06:28;instapayment;6375 8769 1884 4983;10106;Proxxon Engraving Tool;Cooper Standard;275.01
3424079;711;10261;2013-01-04T03:58:04;mastercard;5113 8521 5731 2528;10261;Alton 2 Gallon Pancake Air Compressor;General Growth Properties;739.85
3424080;423;10261;2013-01-19T07:10:29;mastercard;5489 7943 8015 1420;10261;Alton 2 Gallon Pancake Air Compressor;General Growth Properties;739.85
3424081;558;10148;2013-01-18T09:56:49;maestro;6761 2484 2734 0493;10148;Dewalt Power Tools 7-. 25inch Worm Drive Circular Saw Dws535;Regis Corporation;736.87
3424082;30;10037;2013-01-11T03:28:51;mastercard;5557 4448 4543 1663;10037;Gmc Power Equipment 1.6 Gallon Gmc Syclone 1610a Ultra Quiet And Oil-free Air Compressor;Kelly Services;904.37
3424083;592;10165;2013-01-29T07:30:40;amex;3707 0305 2707 784;10165;"Hitachi 18v 1/2"" Cordless Drill/driver Kit";Piedmont Natural Gas Company;214.08
3424084;91;10000;2013-01-17T08:28:36;instapayment;6372 2057 4131 8564;10000;Ingersoll Rand 80 Gallon Type-30 Reciprocating Air Compressor;Covanta Holding Corporation;953.64
3424085;305;10237;2013-01-13T10:12:03;mastercard;5475 1319 3444 3621;10237;Comstar 10-100 Copper Lock No-heat Solder - 2 Oz.;Covanta Holding Corporation;228.25
3424087;667;10327;2013-01-04T06:03:44;visaelectron;4508 2800 9296 8731;10327;Wolo Manufacturing 800compressor Model 800 Tiger 2. 5 Liter Tank And Air Compressor;Cno Financial Group;237.45
3424088;471;10124;2013-01-27T06:50:02;amex;3493 1350 7581 582;10124;"Bosch 5580-01 7-1/4"" 13 Amp Skilsaw Circular Saw";Country Financial;187.44
3424089;716;10008;2013-01-15T06:38:28;mastercard;5555 8694 7670 7241;10008;Retractable Screw-holder With Magnetic Tip;Cablevision Systems Corp;552.09
3424092;115;10082;2013-01-01T01:44:43;instapayment;6382 0587 5218 0144;10082;Skil Fixed Base Routers - 1 3/4 Hp Fixed Base Router 9 Amp Motor;Cliffs Natural Resources;668.42
3424093;805;10296;2013-01-07T04:07:31;mastercard;5250 2938 4090 5910;10296;Campbell Hausfeld Air Compressor Oil - 16 Ounce;Markel Corporation;975.67
3424094;76;10213;2013-01-03T01:29:13;instapayment;6383 6780 2276 7682;10213;Dremel 200-n/15 120v 2-speed Rotary Tool;The Clorox Company;978.29
3424096;174;10284;2013-01-03T08:37:12;visaelectron;4917 8107 1920 2265;10284;Drill America Cone Carbide Burr 1/4 Shank;American Tire Distributors;811.38
3424097;554;10262;2013-01-01T09:34:05;visaelectron;4026 8171 9153 4394;10262;"Superior Tool 2"" Pvc Pipe Cutter";Expedia;90.04
3424098;950;10194;2013-01-21T05:50:35;visaelectron;4844 4370 6779 4814;10194;Audiopipe Thsy3075c Pipeman Train Horn Air Compressor;T. Rowe Price;125.46
3424099;480;10278;2013-01-30T04:30:31;instapayment;6371 0996 4710 5873;10278;Hitachi 3.25 Framing Nailers Nr83a2;Core-mark International;226.73
3424100;687;10236;2013-01-13T05:20:06;visa;4980 7003 6699 0498;10236;"Hitachi 1 3/8"" 23 Gauge Pin Nailer";W. R. Berkley Corporation;399.15
3424101;791;10341;2013-01-01T04:39:30;mastercard;5437 7988 4116 0253;10341;Gorilla Rack 4 Ft. Heavy-duty Workbench;Centurylink;36.53
3424102;507;10080;2013-01-04T07:57:39;maestro;6759 5285 8978 9817;10080;Titan 16048 48 Piece Quick-disconnect Drill And Power Bit Set With Portable Bit Cases;Ugi Corporation;191.29
3424103;980;10212;2013-01-01T06:30:19;amex;3773 7519 8216 617;10212;Great Neck Saw 17612 Soldering Iron;Bucyrus International;827.21
3424105;163;10247;2013-01-14T05:10:57;visaelectron;4175 0060 5375 3594;10247;Labor Saving Devices 60/40 Solder Roll;Resolute Forest Products;600.41
3424106;877;10101;2013-01-04T08:18:01;instapayment;6386 5730 9100 3951;10101;Blair 11108-3 11000 Series Rotobroach Cutters - 3/8-inch - 3-pack;The Blackstone Group;981.25
3424107;659;10064;2013-01-11T06:19:42;visaelectron;4844 3849 8195 5040;10064;Weller Bp645mp Battery Powered Soldering Iron Kit;Carmax;649.99
3424109;829;10013;2013-01-30T08:45:16;maestro;6759 8475 9219 7556;10013;Ad Tech Hi-temp Project Pro Mini Size Glue Gun;Corningorporated;620.46
3424110;927;10155;2013-01-26T03:26:28;amex;3770 2660 1653 215;10155;Lumberjack Tools Ttr0500 1/2in Pro Series Tenon Cutter;Plexus Corp;366.12
3424111;207;10184;2013-01-08T10:46:22;visaelectron;4026 6759 2090 3110;10184;Homak 2 Door Mobile Cabinet With Shelves;Agilent Technologies;875.52
3424113;801;10170;2013-01-20T06:30:28;mastercard;5251 8031 5490 6269;10170;"Numax 23-gauge 1"" Micro Pinner";Affinia Group;135.39
3424117;40;10062;2013-01-02T05:23:56;visa;4254 9612 7683 2712;10062;Hanson #8 Torx Bit;Mckesson Specialty Health;929.89
3424119;401;10217;2013-01-26T04:32:15;visaelectron;4913 6410 7478 8240;10217;Numax 16-gauge Straight Finish Nailer;Perrigo Company;986.24
3424120;171;10048;2013-01-08T03:52:43;visa;4115 2433 2957 7050;10048;Black And Decker Dwdcd780c2 20v Max Lithium Ion Compact Drill Driver Kit;Amerisourcebergen;631.07
3424121;732;10091;2013-01-09T09:13:19;visa;4356 8334 1084 5131;10091;Ad Tech 2-temp Full Size Cordless Glue Gun;Microsoft Corporation;388.49
3424122;905;10195;2013-01-04T07:50:29;visaelectron;4917 4727 6017 7076;10195;Hitachi 17 Piece Split Point Black Oxide Shield Drill Bit Set;Priceline.com;43.8
3424124;241;10002;2013-01-07T10:32:32;visaelectron;4026 2312 4486 5708;10002;12-volt Lith-ion Drill W/ Bonus Case & 150-piece Socket Set;Advance Auto Parts;455.88
3424127;408;10017;2013-01-28T12:57:29;instapayment;6378 7359 2358 7804;10017;Surebonder Wide Crown Pneumatic Stapler;Bnsf Railway Company;18.18
3424128;520;10130;2013-01-11T12:03:09;visa;4347 0059 3189 4375;10130;Eclipse 900-230 Flux Bottle Pack - 2-pack;The Blackstone Group;63.42
3424129;552;10045;2013-01-22T06:03:30;maestro;5893 5320 5211 9352;10045;Masterflow 12v 3-in-1 Turbo-boost Air Compressor / Inflator / Deflator;Office Depot;165.32
3424130;945;10173;2013-01-06T04:02:33;amex;3459 7836 9217 964;10173;Hitachi 83-piece Drill And Driver Bit Set;Michaels Stores;882.02
3424131;780;10170;2013-01-09T08:23:44;visa;4500 8250 1816 2351;10170;"Numax 23-gauge 1"" Micro Pinner";Affinia Group;135.39
3424133;608;10326;2013-01-04T06:44:38;mastercard;5366 8250 1973 3234;10326;Skil 4-1/2 Angle Grinders - 4 1/2 Angle Grinder With Metal Front 6 Amp;Foot Locker;185.52
3424134;927;10147;2013-01-24T05:39:37;instapayment;6373 9111 5146 2326;10147;Black & Decker 7.5-amp Reciprocating Saw;Seaboard Foods;676.05
3424136;711;10262;2013-01-12T09:19:02;visa;4892 0366 9127 0778;10262;"Superior Tool 2"" Pvc Pipe Cutter";Expedia;90.04
3424137;503;10085;2013-01-29T09:28:00;maestro;5038 8808 9970 1205;10085;Hitachi 18v Lithium-ion Cordless Impact Driver W/120-pc Drill/drive Set;Mortgage Guaranty Insurance Corporation;870.1
3424138;431;10118;2013-01-13T02:49:02;visa;4349 8207 7119 6303;10118;"Hitachi 3 1/2"" Full-head Plastic Collated Framing Strip Nailer";Werner Enterprises;10.44
3424139;685;10060;2013-01-22T07:41:54;maestro;5018 5418 6923 7968;10060;Pentagon Professional Aluminum Drywall Bench;Thrivent Financial For Lutherans;224.61
3424140;515;10096;2013-01-04T03:27:57;amex;3426 9545 2231 735;10096;"Hitachi 18v 1/2"" Cordless Drill/driver Kit W/35-pc Hi-torq Impact Rated Torsion Bit Set";American Family Insurance;610.22
3424141;610;10119;2013-01-13T09:44:50;instapayment;6384 3163 3961 0498;10119;Mayhew Tools Mayhew Tools - Catspaw Deck Wrecker Cats Paw Deck Wrecker: 479-41104 - Cats Paw Deck Wr;Henry Schein;491.2
3424145;273;10067;2013-01-08T08:15:07;amex;3460 4826 0665 833;10067;Freud 12 44t Diablo General Purpose Chop/slide Miter Saw Blade D1244x;Bristol Myers Squibb Company;168.88
3424146;845;10026;2013-01-02T08:18:58;instapayment;6390 3675 8177 3007;10026;Crawford Storehorse Folding Sawhorse;Pinnacle West Capital Corporation;801.23
3424147;323;10298;2013-01-09T12:11:05;maestro;5038 1794 5728 4161;10298;"Hitachi 4"" 5 Amp Angle Grinder";Sally Beauty;660.82
3424148;42;10249;2013-01-03T10:51:56;visa;4454 5365 8222 2671;10249;Eclipse Pz2x1-15/16 Bit Pozidrive Size 2 1-15/16in Long 1/4in Hex;Colgate-palmolive Company;922.43
3424149;302;10287;2013-01-16T05:29:48;amex;3465 3106 8587 374;10287;Wen 7 Sander And Polisher;Avis Budget Group;533.25
3424150;903;10302;2013-01-23T04:48:50;mastercard;5104 6989 9726 6494;10302;Eclipse Ss-206e Temperature Controlled Soldering Station With Analog Display;Martin Marietta Materials;79.8
3424153;790;10060;2013-01-06T08:55:22;mastercard;5372 2014 3880 3309;10060;Pentagon Professional Aluminum Drywall Bench;Thrivent Financial For Lutherans;224.61
3424154;577;10305;2013-01-03T04:42:01;amex;3722 7293 4867 008;10305;Fpc Dual-temp Glue Gun Kit;State Street Corporation;48.81
3424155;993;10228;2013-01-12T09:08:54;mastercard;5441 3194 8256 5058;10228;Atd Tools 8294 Arbor For Cutoff Discs Mandrel;Thermo Fisher Scientific;963.63
3424156;824;10226;2013-01-12T02:20:55;visa;4412 1953 1299 8661;10226;Eclipse Dp-366d Desoldering Pump;Stryker Corporation;63.14
3424157;896;10091;2013-01-24T02:15:37;instapayment;6385 5986 8092 5224;10091;Ad Tech 2-temp Full Size Cordless Glue Gun;Microsoft Corporation;388.49
3424159;159;10005;2013-01-13T02:11:50;instapayment;6393 5925 6261 1580;10005;Vim Products 12mm Triple Square Bit;Martin Marietta Materials;319.65
3424160;339;10142;2013-01-07T04:15:14;amex;3753 2874 4884 034;10142;Lumberjack Tools Tac1500 1-1/2-inch Commercial Series Tenon Cutter;Burlington Coat Factory Corporation;11.84
3424161;500;10147;2013-01-14T05:39:40;amex;3424 9277 3687 351;10147;Black & Decker 7.5-amp Reciprocating Saw;Seaboard Foods;676.05
3424162;998;10237;2013-01-27T04:17:19;visaelectron;4917 2596 9647 5926;10237;Comstar 10-100 Copper Lock No-heat Solder - 2 Oz.;Covanta Holding Corporation;228.25
3424163;518;10263;2013-01-06T08:30:21;mastercard;5382 4990 9576 2713;10263;Hitachi 12v Peak Li-ion 2 Speed Drill/driver;Enersys;622.13
3424164;116;10048;2013-01-26T01:54:10;visaelectron;4844 9412 1695 9814;10048;Black And Decker Dwdcd780c2 20v Max Lithium Ion Compact Drill Driver Kit;Amerisourcebergen;631.07
3424166;292;10165;2013-01-03T02:11:29;mastercard;5434 2176 1860 3778;10165;"Hitachi 18v 1/2"" Cordless Drill/driver Kit";Piedmont Natural Gas Company;214.08
3424168;771;10269;2013-01-23T06:18:07;mastercard;5289 0984 4013 8233;10269;Lumberjack Tools Hsk3 Home Series 3-piece Master Kit;Rockwell Collins;767.4
3424169;633;10143;2013-01-02T12:47:44;visaelectron;4913 0505 1021 4144;10143;"Bosch Cs5 7-1/4"" 15-amp Circular Saw";Charles Schwab Corporation;547.47
3424171;890;10269;2013-01-19T07:32:22;amex;3767 8627 4849 389;10269;Lumberjack Tools Hsk3 Home Series 3-piece Master Kit;Rockwell Collins;767.4
3424172;946;10050;2013-01-05T06:09:29;visaelectron;4508 9617 4328 4673;10050;California Air Tools 5 Gallon Pressure Pot With Hvlp Spray Gun And Hose;Rescare;79.18
3424173;69;10189;2013-01-11T01:00:33;maestro;6759 1170 9788 6784;10189;Black & Decker 18v Cordless Drill;Discovery Communications;878.29
3424174;856;10295;2013-01-01T04:28:56;instapayment;6395 8954 3933 4635;10295;Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet;The Affluent Traveler;638.16
3424178;889;10298;2013-01-03T05:48:33;maestro;5893 6353 0836 2070;10298;"Hitachi 4"" 5 Amp Angle Grinder";Sally Beauty;660.82
3424180;275;10248;2013-01-05T09:46:18;instapayment;6374 6750 5078 5983;10248;Campbell Hausfeld 8gal Oil Free Air Compressor;The Impac Companies;583.94
3424181;834;10246;2013-01-05T10:30:49;instapayment;6388 5042 6217 3081;10246;Dremel Mm610 Flexible Scraper Blade;General Mills;743.26
3424182;473;10107;2013-01-04T04:10:15;maestro;6759 2648 9357 8353;10107;"Campbell Hausfeld 1-1/4"" Brad Nails";Fossil;857.22
3424183;512;10343;2013-01-16T02:52:13;instapayment;6380 5650 9279 9732;10343;Diteq Gasket Core Drills Accessories;Mueller Industries;316.62
3424185;538;10098;2013-01-08T09:38:55;visaelectron;4917 4438 3104 8976;10098;Weller Sp23lk General Duty Soldering Iron Kit;Lithia Motors;388.52
3424186;931;10252;2013-01-02T09:46:02;visaelectron;4508 1260 1936 7889;10252;Shark Sr062-10 Ammco Style 10 Pack Negative Rake Bits;Citrix Systems;305.09
3424187;249;10189;2013-01-03T09:18:59;visa;4734 0493 3554 1423;10189;Black & Decker 18v Cordless Drill;Discovery Communications;878.29
3424188;558;10295;2013-01-03T11:11:21;visaelectron;4175 0099 0396 5228;10295;Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet;The Affluent Traveler;638.16
3424189;991;10201;2013-01-05T09:17:33;maestro;5893 6381 4248 1866;10201;Sharpe Manufacturing 6765-1 Replacement Dessicant Beads - 5 Lb.;Sonic Automotive;228.76
3424190;876;10190;2013-01-17T07:29:51;mastercard;5511 9368 8877 9119;10190;Ingersoll Rand Avc10-183a Rivet Set Retainer Q-c;Expedia;272.0
3424191;703;10150;2013-01-08T08:05:43;maestro;6759 5118 2938 5281;10150;Gmc Power Equipment 1.6 Gallon Gmc Syclone 1650a Ultra Quiet And Oil-free Air Compressor;Group;311.97
3424192;811;10324;2013-01-08T02:37:49;instapayment;6389 8432 7550 8613;10324;Ingersoll Rand 285b-6 Heavy-duty 1-inch Impact Wrench With 6-inch Anvil;Avnet;336.79
3424193;935;10309;2013-01-19T08:27:13;maestro;6762 1743 8264 5933;10309;Fpc Corporation Hot Melt Glue Sticks Fprdt20;Paccar;703.04
3424194;73;10318;2013-01-09T05:04:16;instapayment;6385 0344 3007 3099;10318;Arrow Fastener Dual Purpose Stapler;Sherwin-williams;699.58
3424195;573;10001;2013-01-17T01:07:31;visa;4268 2440 9192 8591;10001;"Great Neck Saw Ra38 3/8"" Drive Forward And Reverse Ratchet";Wesco Distribution;661.87
3424196;248;10225;2013-01-12T12:54:28;amex;3715 5239 8919 242;10225;"Porter Cable 352vs 3"" X 21"" Variable Speed Belt Sander";Duane Reade;749.33
3424197;856;10315;2013-01-03T04:50:51;amex;3448 3178 0311 075;10315;Gmc Power Equipment 1.6 Gallon Gmc Syclone 1675a Ultra Quiet And Oil-free Air Compressor;Sonic Automotive;253.49
3424198;641;10129;2013-01-02T01:22:50;visaelectron;4844 8672 4350 7609;10129;Primefit Industrial-grade Retractable Air Hose Reel With 50 Rubber Air Hose;Bmc Software;656.77
3424200;550;10048;2013-01-24T03:25:09;visaelectron;4026 8707 4042 3056;10048;Black And Decker Dwdcd780c2 20v Max Lithium Ion Compact Drill Driver Kit;Amerisourcebergen;631.07
3424201;462;10158;2013-01-11T03:51:17;instapayment;6375 7181 8661 1407;10158;Black & Decker 20v Smart Select Cordless Drill;Cytec Industries;559.37
3424202;301;10295;2013-01-08T03:16:59;amex;3480 9032 5076 380;10295;Ingersoll Rand 107xpa 3/8-inch Drive Air Ratchet;The Affluent Traveler;638.16
3424203;27;10137;2013-01-25T02:07:23;instapayment;6390 1189 3960 3937;10137;"Qep Tile Tools 60089 7"" Portable Tile Saw";Dish Network Corporation;15.51
3424205;367;10042;2013-01-26T10:20:02;maestro;6762 5619 0471 9339;10042;Ingersoll Rand 0.5 Port Ptfe Diaphragm Pump With Polypropylene Seat;Group;304.27
3424206;601;10087;2013-01-30T02:36:49;visaelectron;4508 5942 5245 8261;10087;Dremel Ez Lock Starter Kit;Rite Aid Corporation;643.9
3424208;529;10032;2013-01-21T01:37:13;visa;4459 9709 3852 4255;10032;Stack-on Steel Diy Workbench So-382b;Bio-rad Laboratories;285.51
3424209;870;10210;2013-01-30T09:02:10;maestro;6763 1927 0855 0172;10210;"Hitachi 1 1/2"" 18-gauge Narrow Crown Finish Stapler";Flowserve Corporation;821.49
3424210;372;10218;2013-01-01T02:02:24;mastercard;5531 4588 9349 8854;10218;"Skil 6277-02 3/8"" Corded Drill";Cinemark Usa;576.31
3424212;95;10006;2013-01-15T09:12:16;visaelectron;4913 7146 4312 7503;10006;Surebonder Ultra-mini Dual Temperature Glue Gun;General Electric Capital Corporation;168.24
3424213;977;10001;2013-01-15T10:33:15;visaelectron;4917 8762 5474 8095;10001;"Great Neck Saw Ra38 3/8"" Drive Forward And Reverse Ratchet";Wesco Distribution;661.87
3424215;208;10060;2013-01-27T11:21:13;mastercard;5428 5661 1804 8662;10060;Pentagon Professional Aluminum Drywall Bench;Thrivent Financial For Lutherans;224.61
3424216;437;10180;2013-01-28T11:45:35;visa;4986 2627 7797 1579;10180;Eclipse 900-066n 50w Soldering Station;Usg Corporation;976.6
3424218;995;10249;2013-01-18T10:14:04;mastercard;5476 3639 6522 5721;10249;Eclipse Pz2x1-15/16 Bit Pozidrive Size 2 1-15/16in Long 1/4in Hex;Colgate-palmolive Company;922.43
3424219;918;10153;2013-01-21T06:07:07;maestro;6304 3423 9077 4491;10153;Stalwart Grease Gun With Accessories;Analog Devices;433.82
3424220;569;10332;2013-01-04T10:46:14;mastercard;5360 2312 5391 4141;10332;Eclipse 900-250 Solder Aid Tool Set W/reverse Tweezers And Heat Sink;Republic Services;935.73
3424223;822;10159;2013-01-21T02:24:31;maestro;6304 1877 5185 9534;10159;Century Drill And Tool Phillips Power Screwdriving Bit Set;United Technologies Corporation;627.86
3424224;578;10226;2013-01-06T10:28:43;mastercard;5349 0247 2747 0956;10226;Eclipse Dp-366d Desoldering Pump;Stryker Corporation;63.14
3424226;319;10064;2013-01-20T04:05:10;mastercard;5103 1974 7121 6647;10064;Weller Bp645mp Battery Powered Soldering Iron Kit;Carmax;649.99
3424227;558;10172;2013-01-23T02:47:41;visa;4463 5163 7296 2180;10172;12-volt Lith-ion Max Drill W/bonus Tools Set & Bag;Rowan Companies;340.83
3424228;558;10310;2013-01-16T08:01:55;maestro;5018 7639 2846 3415;10310;Pro-lift W-1010a 10-gallon Air Tank;Baker Hughesorporated;583.19
3424230;99;10081;2013-01-18T07:56:20;amex;3761 6444 7395 450;10081;Kd Tools Engraver Electric Vibro;Global Payments;289.8
3424231;887;10062;2013-01-06T07:54:55;visaelectron;4913 1661 5794 9774;10062;Hanson #8 Torx Bit;Mckesson Specialty Health;929.89
3424232;483;10076;2013-01-08T01:35:10;visaelectron;4913 8601 8662 5344;10076;Jgb Enterprises 001-0121-050i Eagle Air 300 No. Red Jackhammer Hose Cpld Chicago Fittings Crimped;Firstenergy Corp;874.99
3424233;156;10005;2013-01-18T12:35:02;visaelectron;4913 6071 1335 4435;10005;Vim Products 12mm Triple Square Bit;Martin Marietta Materials;319.65
3424235;243;10351;2013-01-15T03:10:34;visaelectron;4917 8451 7066 1732;10351;Wagner Ht1000 Heat Tool Wagner Ht1000 Heat Tool;Briggs & Stratton Corporation;84.12
3424236;351;10010;2013-01-16T05:04:55;visaelectron;4026 7805 5762 2783;10010;Powerbuilt Soldering Gun Kit;Dr Pepper Snapple Group;718.72
3424237;11;10198;2013-01-13T02:39:58;amex;3429 6181 1439 207;10198;Master Magnetics 7269 36-inch Retrieval Magnet;Mckesson Specialty Health;226.78
3424239;669;10123;2013-01-07T10:02:16;amex;3798 2462 1512 496;10123;Hitachi 4 Gallon Twin Stack Air Compressor;The Scotts Miracle-gro Company;520.95
3424240;175;10134;2013-01-09T08:04:55;mastercard;5539 7108 9117 8405;10134;Wilmar Electric Impact Gun Set 1/2 Dr;Teleflexorporated;28.95
3424241;680;10223;2013-01-29T09:00:48;visa;4159 2150 0133 4015;10223;"Stalwart 0.5"" Chuck Hammer Drill";Amerisourcebergen;995.68
3424242;846;10138;2013-01-05T07:00:38;amex;3476 3229 6367 222;10138;Ridgid Tube Cutter Wheels - F158 10-15-20 Thin Whl (set Of 12);Supermedia;842.87
3424243;695;10232;2013-01-08T05:13:57;visa;4438 3579 6244 6884;10232;"Black And Decker 3/8"" 6-amp Variable Speed Drill With Keyless Chuck";Knights Of Columbus;977.44
3424246;163;10044;2013-01-25T04:43:31;visaelectron;4175 0042 4187 2392;10044;California Air Tools 1.6 Gallon Ultra Quiet And Oil-free 1.0 Hp Aluminum Tank Air Compressor;American Tower Corporation;371.24
3424250;102;10331;2013-01-28T06:51:06;visaelectron;4175 0055 3754 7408;10331;Ingersoll Rand 1/2 Air Impact Wrench 231ha;Southwest Airlines Corporation;342.39
3424251;94;10143;2013-01-22T02:23:34;mastercard;5323 7772 1003 4874;10143;"Bosch Cs5 7-1/4"" 15-amp Circular Saw";Charles Schwab Corporation;547.47
3424252;584;10129;2013-01-12T12:28:02;visaelectron;4508 6616 8422 9402;10129;Primefit Industrial-grade Retractable Air Hose Reel With 50 Rubber Air Hose;Bmc Software;656.77
3424253;565;10184;2013-01-18T12:05:49;mastercard;5386 1153 9957 3574;10184;Homak 2 Door Mobile Cabinet With Shelves;Agilent Technologies;875.52
3424254;986;10170;2013-01-18T11:10:03;amex;3767 9849 0317 950;10170;"Numax 23-gauge 1"" Micro Pinner";Affinia Group;135.39
3424255;730;10172;2013-01-29T12:31:58;amex;3401 6268 8716 759;10172;12-volt Lith-ion Max Drill W/bonus Tools Set & Bag;Rowan Companies;340.83
3424257;313;10302;2013-01-08T06:18:07;instapayment;6393 7193 4459 6884;10302;Eclipse Ss-206e Temperature Controlled Soldering Station With Analog Display;Martin Marietta Materials;79.8
3424259;473;10058;2013-01-13T05:40:48;visaelectron;4508 9663 4226 2913;10058;Western Enterprises 1/4 Npt X 3 Long Male Brass Regulator Nipple Cga 540;Cigna Corporation;824.26
3424262;25;10249;2013-01-11T04:47:41;instapayment;6370 8546 1348 7569;10249;Eclipse Pz2x1-15/16 Bit Pozidrive Size 2 1-15/16in Long 1/4in Hex;Colgate-palmolive Company;922.43
3424263;292;10350;2013-01-25T01:09:34;amex;3442 8339 2341 241;10350;Campbell Hausfeld 1 Gallon Air Compressor;Computer Sciences Corporation;70.44
3424264;410;10118;2013-01-16T09:05:57;maestro;6759 1971 6504 9770;10118;"Hitachi 3 1/2"" Full-head Plastic Collated Framing Strip Nailer";Werner Enterprises;10.44
3424265;801;10013;2013-01-24T06:47:43;instapayment;6385 3901 3170 1929;10013;Ad Tech Hi-temp Project Pro Mini Size Glue Gun;Corningorporated;620.46
3424266;364;10162;2013-01-27T05:50:14;visa;4021 6922 9045 4983;10162;Stalwart Flexible Drive Shaft;Centerpoint Energy;899.62
3424267;736;10351;2013-01-14T12:21:10;visaelectron;4844 0235 9946 3266;10351;Wagner Ht1000 Heat Tool Wagner Ht1000 Heat Tool;Briggs & Stratton Corporation;84.12
3424271;786;10330;2013-01-18T08:54:54;instapayment;6390 2596 2779 6136;10330;Ingersoll Rand Hammer Pin;Applied Industrial Technologies;476.78
3424272;964;10210;2013-01-19T03:57:28;visaelectron;4917 8410 7395 1379;10210;"Hitachi 1 1/2"" 18-gauge Narrow Crown Finish Stapler";Flowserve Corporation;821.49
3424274;287;10343;2013-01-27T08:39:16;maestro;6761 3152 9374 3496;10343;Diteq Gasket Core Drills Accessories;Mueller Industries;316.62
